artist,country,city,latitude,longitude,address,state,state_pop
The Head And The Heart,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
The Myriad,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
The Presidents of the United States of America,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
These Arms Are Snakes,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
This Providence,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Tiny Vipers,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Trial,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Vendetta Red,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Warrel Dane,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Waxwing,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Wild Orchid Children,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Zeke,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Michelle Branch,United States,Sedona,34.8688613,-111.7614394,"Sedona, Coconino County, Arizona, 86336, United States",Arizona,3679056
Needtobreathe,United States,Seneca,34.6865321,-82.9527288,"Seneca, Oconee County, South Carolina, United States",South Carolina,3499064
Irepress,United States,Sharon,42.1237328,-71.1787282,"Sharon, Norfolk County, Massachusetts, 02067, United States",Massachusetts,6018664
Morbid Saint,United States,Sheboygan,43.7128967,-87.9370433,"Sheboygan County, Wisconsin, United States",Wisconsin,4902265
State Radio,United States,Sherborn,42.2397842,-71.3701417,"Sherborn, Middlesex County, Massachusetts, 01770, United States",Massachusetts,6018664
Kid Liberty,United States,Sherman,36.2452294,-101.8858689,"Sherman County, Texas, United States",Texas,17044714
Elysia,United States,Shingle Springs,38.671387,-120.94054470702578,"Shingle Springs, El Dorado County, California, United States",California,29950111
Iwrestledabearonce,United States,Shreveport,32.5135356,-93.7477839,"Shreveport, Caddo Parish, Louisiana, United States",Louisiana,4219179
Kenny Wayne Shepherd Band,United States,Shreveport,32.5135356,-93.7477839,"Shreveport, Caddo Parish, Louisiana, United States",Louisiana,4219179
The Residents,United States,Shreveport,32.5135356,-93.7477839,"Shreveport, Caddo Parish, Louisiana, United States",Louisiana,4219179
Bill Callahan,United States,Silver Spring,38.9997621,-77.02403709829767,"Silver Spring, Montgomery County, Maryland, United States",Maryland,4797431
Birds And Buildings,United States,Silver Spring,38.9997621,-77.02403709829767,"Silver Spring, Montgomery County, Maryland, United States",Maryland,4797431
Smog,United States,Silver Spring,38.9997621,-77.02403709829767,"Silver Spring, Montgomery County, Maryland, United States",Maryland,4797431
Pulley,United States,Simi Valley,34.2677404,-118.7538071,"Simi Valley, Ventura County, California, United States",California,29950111
Strung Out,United States,Simi Valley,34.2677404,-118.7538071,"Simi Valley, Ventura County, California, United States",California,29950111
Ten Foot Pole,United States,Simi Valley,34.2677404,-118.7538071,"Simi Valley, Ventura County, California, United States",California,29950111
For Today,United States,Sioux City,42.4966815,-96.4058782,"Sioux City, Woodbury County, Iowa, United States",Iowa,2779769
Tommy Bolin,United States,Sioux City,42.4966815,-96.4058782,"Sioux City, Woodbury County, Iowa, United States",Iowa,2779769
Nodes of Ranvier,United States,Sioux Falls,43.5476008,-96.7293629,"Sioux Falls, Sioux Falls Township, Minnehaha County, South Dakota, United States",South Dakota,696666
Sinking Steps...Rising Eyes,United States,Sioux Falls,43.5476008,-96.7293629,"Sioux Falls, Sioux Falls Township, Minnehaha County, South Dakota, United States",South Dakota,696666
The Blinding Light,United States,Sioux Falls,43.5476008,-96.7293629,"Sioux Falls, Sioux Falls Township, Minnehaha County, South Dakota, United States",South Dakota,696666
The Spill Canvas,United States,Sioux Falls,43.5476008,-96.7293629,"Sioux Falls, Sioux Falls Township, Minnehaha County, South Dakota, United States",South Dakota,696666
Sound Tribe Sector 9,United States,Snellville,33.857328,-84.0199108,"Snellville, Gwinnett County, Georgia, United States",Georgia,6506531
Mad Caddies,United States,Solvang,34.5960774,-120.1381144,"Solvang, Santa Barbara County, California, United States",California,29950111
Guster,United States,Somerville,42.3875968,-71.0994968,"Somerville, Middlesex County, Massachusetts, United States",Massachusetts,6018664
Sinaloa,United States,Somerville,42.3875968,-71.0994968,"Somerville, Middlesex County, Massachusetts, United States",Massachusetts,6018664
The Ergs!,United States,South Amboy,40.4821114,-74.2828828,"South Amboy, Middlesex County, New Jersey, United States",New Jersey,7757158
The Analyst,United States,South Bend,41.6833813,-86.2500066,"South Bend, Saint Joseph County, Indiana, United States",Indiana,5555097
Umphrey's McGee,United States,South Bend,41.6833813,-86.2500066,"South Bend, Saint Joseph County, Indiana, United States",Indiana,5555097
Gavin DeGraw,United States,South Fallsburg,41.7045395,-74.63342302359777,"South Fallsburg, Town of Fallsburg, Sullivan County, New York, 12779, United States",New York,18002855
Cypress Hill,United States,South Gate,33.9463456,-118.200981,"South Gate, Los Angeles County, California, United States",California,29950111
Skinless,United States,South Glens Falls,43.299447,-73.635178,"Village of South Glens Falls, Town of Moreau, Saratoga County, New York, 12803, United States",New York,18002855
The Marshall Tucker Band,United States,Spartanburg,34.9498007,-81.9320157,"Spartanburg, Spartanburg County, South Carolina, United States",South Carolina,3499064
The Mayfield Four,United States,Spokane,47.6571934,-117.42351,"Spokane, Spokane County, Washington, United States",Washington,4900780
Agoraphobic Nosebleed,United States,Springfield,42.1018764,-72.5886727,"Springfield, Hampden County, Massachusetts, United States",Massachusetts,6018664
All That Remains,United States,Springfield,42.1018764,-72.5886727,"Springfield, Hampden County, Massachusetts, United States",Massachusetts,6018664
Here I Come Falling,United States,Springfield,37.2081729,-93.2922715,"Springfield, Greene County, Missouri, United States",Missouri,5126370
Indian Summer,United States,Springfield,37.2081729,-93.2922715,"Springfield, Greene County, Missouri, United States",Missouri,5126370
King's X,United States,Springfield,37.2081729,-93.2922715,"Springfield, Greene County, Missouri, United States",Missouri,5126370
Park,United States,Springfield,39.7990175,-89.6439575,"Springfield, Sangamon County, Illinois, United States",Illinois,11446979
SQRM,United States,Springfield,42.1018764,-72.5886727,"Springfield, Hampden County, Massachusetts, United States",Massachusetts,6018664
Someone Still Loves You Boris Yeltsin,United States,Springfield,37.2081729,-93.2922715,"Springfield, Greene County, Missouri, United States",Missouri,5126370
Staind,United States,Springfield,42.1018764,-72.5886727,"Springfield, Hampden County, Massachusetts, United States",Massachusetts,6018664
The Graduate,United States,Springfield,39.7990175,-89.6439575,"Springfield, Sangamon County, Illinois, United States",Illinois,11446979
Tony Macalpine,United States,Springfield,42.1018764,-72.5886727,"Springfield, Hampden County, Massachusetts, United States",Massachusetts,6018664
Autumn's Grey Solace,United States,St Augustine,29.8946952,-81.3145395,"Saint Augustine, Saint Johns County, Florida, 32084, United States",Florida,13018365
Dark Castle,United States,St Augustine,29.8946952,-81.3145395,"Saint Augustine, Saint Johns County, Florida, 32084, United States",Florida,13018365
Cloud Cult,United States,St Cloud,45.5616075,-94.1642004,"Saint Cloud, Stearns County, Minnesota, United States",Minnesota,4387282
90 Day Men,United States,St Louis,38.6280278,-90.1910154,"Saint Louis, Missouri, United States",Missouri,5126370
Anacrusis,United States,St Louis,38.6280278,-90.1910154,"Saint Louis, Missouri, United States",Missouri,5126370
Blind Idiot God,United States,St Louis,38.6280278,-90.1910154,"Saint Louis, Missouri, United States",Missouri,5126370
Bullets And Octane,United States,St Louis,38.6280278,-90.1910154,"Saint Louis, Missouri, United States",Missouri,5126370
Calico System,United States,St Louis,38.6280278,-90.1910154,"Saint Louis, Missouri, United States",Missouri,5126370
Cavo,United States,St Louis,38.6280278,-90.1910154,"Saint Louis, Missouri, United States",Missouri,5126370
Chuck Berry,United States,St Louis,38.6280278,-90.1910154,"Saint Louis, Missouri, United States",Missouri,5126370
Ludo,United States,St Louis,38.6280278,-90.1910154,"Saint Louis, Missouri, United States",Missouri,5126370
Lye By Mistake,United States,St Louis,38.6280278,-90.1910154,"Saint Louis, Missouri, United States",Missouri,5126370
Pavlov's Dog,United States,St Louis,38.6280278,-90.1910154,"Saint Louis, Missouri, United States",Missouri,5126370
So They Say,United States,St Louis,38.6280278,-90.1910154,"Saint Louis, Missouri, United States",Missouri,5126370
Story of the Year,United States,St Louis,38.6280278,-90.1910154,"Saint Louis, Missouri, United States",Missouri,5126370
Love Lost But Not Forgotten,United States,St Peters,38.791612,-90.5958468,"Saint Peters, Saint Charles County, Missouri, 63376, United States",Missouri,5126370
Hate Eternal,United States,St Petersburg,27.7700475,-82.6359078,"Saint Petersburg, Pinellas County, Florida, United States",Florida,13018365
Oceana,United States,St Petersburg,27.7700475,-82.6359078,"Saint Petersburg, Pinellas County, Florida, United States",Florida,13018365
Liege Lord,United States,Stamford,41.0534302,-73.5387341,"Stamford, Western Connecticut Planning Region, Connecticut, United States",Connecticut,3289055
Ethel Meserve,United States,State College,40.7944504,-77.8616386,"State College, Centre County, Pennsylvania, United States",Pennsylvania,11895604
Joan Baez,United States,Staten Island,40.5834557,-74.1496048,"Staten Island, Richmond County, City of New York, New York, United States",New York,18002855
Pist.on,United States,Staten Island,40.5834557,-74.1496048,"Staten Island, Richmond County, City of New York, New York, United States",New York,18002855
Canvas Solaris,United States,Statesboro,32.4490141,-81.7832912,"Statesboro, Bulloch County, Georgia, United States",Georgia,6506531
Submersed,United States,Stephenville,32.2191836,-98.2130634,"Stephenville, Erath County, Texas, United States",Texas,17044714
pg.99,United States,Sterling,39.003685,-77.40830961680487,"Sterling, Loudoun County, Virginia, 20164, United States",Virginia,6213526
Other Lives,United States,Stillwater,36.1156306,-97.0585717,"Stillwater, Payne County, Oklahoma, United States",Oklahoma,3147105
The All-American Rejects,United States,Stillwater,36.1156306,-97.0585717,"Stillwater, Payne County, Oklahoma, United States",Oklahoma,3147105
Collective Soul,United States,Stockbridge,33.5442781,-84.2338093,"Stockbridge, Henry County, Georgia, United States",Georgia,6506531
Chris Isaak,United States,Stockton,37.9577016,-121.290779,"Stockton, San Joaquin County, California, United States",California,29950111
Pavement,United States,Stockton,37.9577016,-121.290779,"Stockton, San Joaquin County, California, United States",California,29950111
Stephen Malkmus,United States,Stockton,37.9577016,-121.290779,"Stockton, San Joaquin County, California, United States",California,29950111
Transit,United States,Stoneham,42.4802635,-71.0993581,"Stoneham, Middlesex County, Massachusetts, 02180, United States",Massachusetts,6018664
Radio Moscow,United States,Story City,42.1872062,-93.5957713,"Story City, Story County, Iowa, 50248, United States",Iowa,2779769
Energy,United States,Stoughton,42.1252079,-71.1022015,"Stoughton, Norfolk County, Massachusetts, United States",Massachusetts,6018664
Judee Sill,United States,Studio City,34.1483989,-118.3961877,"Studio City Neighborhood Council District, Los Angeles, Los Angeles County, California, 91604, United States",California,29950111
Fair to Midland,United States,Sulphur Springs,33.1384886,-95.6010143,"Sulphur Springs, Hopkins County, Texas, United States",Texas,17044714
Confide,United States,Sunland,34.2669466,-118.3023,"Sunland, Los Angeles, Los Angeles County, California, 91040, United States",California,29950111
No Use for a Name,United States,Sunnyvale,37.3688301,-122.036349,"Sunnyvale, Santa Clara County, California, United States",California,29950111
Folly,United States,Sussex,41.133372,-74.6930393,"Sussex County, New Jersey, United States",New Jersey,7757158
Demoncy,United States,Sylva,35.3737293,-83.2259222,"Sylva, Jackson County, North Carolina, United States",North Carolina,6656986
Architect,United States,Syracuse,43.0481221,-76.1474244,"City of Syracuse, Onondaga County, New York, United States",New York,18002855
Earth Crisis,United States,Syracuse,43.0481221,-76.1474244,"City of Syracuse, Onondaga County, New York, United States",New York,18002855
Ed Gein,United States,Syracuse,43.0481221,-76.1474244,"City of Syracuse, Onondaga County, New York, United States",New York,18002855
Engineer,United States,Syracuse,43.0481221,-76.1474244,"City of Syracuse, Onondaga County, New York, United States",New York,18002855
Masters of Reality,United States,Syracuse,43.0481221,-76.1474244,"City of Syracuse, Onondaga County, New York, United States",New York,18002855
Polar Bear Club,United States,Syracuse,43.0481221,-76.1474244,"City of Syracuse, Onondaga County, New York, United States",New York,18002855
Ra Ra Riot,United States,Syracuse,43.0481221,-76.1474244,"City of Syracuse, Onondaga County, New York, United States",New York,18002855
Harkonen,United States,Tacoma,47.2455013,-122.438329,"Tacoma, Pierce County, Washington, United States",Washington,4900780
He Is We,United States,Tacoma,47.2455013,-122.438329,"Tacoma, Pierce County, Washington, United States",Washington,4900780
Jerry Cantrell,United States,Tacoma,47.2455013,-122.438329,"Tacoma, Pierce County, Washington, United States",Washington,4900780
Neko Case,United States,Tacoma,47.2455013,-122.438329,"Tacoma, Pierce County, Washington, United States",Washington,4900780
Seaweed,United States,Tacoma,47.2455013,-122.438329,"Tacoma, Pierce County, Washington, United States",Washington,4900780
The Sonics,United States,Tacoma,47.2455013,-122.438329,"Tacoma, Pierce County, Washington, United States",Washington,4900780
Creed,United States,Tallahassee,30.4380832,-84.2809332,"Tallahassee, Leon County, Florida, United States",Florida,13018365
Look Mexico,United States,Tallahassee,30.4380832,-84.2809332,"Tallahassee, Leon County, Florida, United States",Florida,13018365
Mayday Parade,United States,Tallahassee,30.4380832,-84.2809332,"Tallahassee, Leon County, Florida, United States",Florida,13018365
Automatic Loveletter,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Brutality,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Combatwoundedveteran,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Deicide,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Demons and Wizards,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
From First to Last,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Iced Earth,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Kamelot,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Morbid Angel,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Nocturnus,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Obituary,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Outlaws,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Paths Of Possession,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Phoenix Mourning,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Resurrection,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Reversal Of Man,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Six Feet Under,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
The Color of Violence,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Tides of Man,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Trans-Siberian Orchestra,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Underoath,United States,Tampa,27.9477595,-82.458444,"Tampa, Hillsborough County, Florida, United States",Florida,13018365
Savatage,United States,Tarpon Springs,28.1470965,-82.756367,"Tarpon Springs, Pinellas County, Florida, 34689, United States",Florida,13018365
I Am Abomination,United States,Taylor,42.240872,-83.2696509,"Taylor, Wayne County, Michigan, 48180, United States",Michigan,9310462
Armor For Sleep,United States,Teaneck,40.8860164,-74.0072568,"Teaneck Township, Bergen County, New Jersey, United States",New Jersey,7757158
Finch,United States,Temecula,33.4946353,-117.147366,"Temecula, Riverside County, California, United States",California,29950111
Eyes Set to Kill,United States,Tempe,33.4255117,-111.940016,"Tempe, Maricopa County, Arizona, United States",Arizona,3679056
Gin Blossoms,United States,Tempe,33.4255117,-111.940016,"Tempe, Maricopa County, Arizona, United States",Arizona,3679056
Psychostick,United States,Tempe,33.4255117,-111.940016,"Tempe, Maricopa County, Arizona, United States",Arizona,3679056
The Maine,United States,Tempe,33.4255117,-111.940016,"Tempe, Maricopa County, Arizona, United States",Arizona,3679056
The Refreshments,United States,Tempe,33.4255117,-111.940016,"Tempe, Maricopa County, Arizona, United States",Arizona,3679056
Unruh,United States,Tempe,33.4255117,-111.940016,"Tempe, Maricopa County, Arizona, United States",Arizona,3679056
Vektor,United States,Tempe,33.4255117,-111.940016,"Tempe, Maricopa County, Arizona, United States",Arizona,3679056
Vasaeleth,United States,Texas and Georgia,31.54541,-97.1196,"Georgia Burleson and Early Female Education at Baylor, 1301, South University Parks Drive, Waco, McLennan County, Texas, 76706, United States",Texas,17044714
Demolition Hammer,United States,The Bronx,40.8466508,-73.8785937,"The Bronx, Bronx County, City of New York, New York, United States",New York,18002855
Dion,United States,The Bronx,40.8466508,-73.8785937,"The Bronx, Bronx County, City of New York, New York, United States",New York,18002855
Laura Nyro,United States,The Bronx,40.8466508,-73.8785937,"The Bronx, Bronx County, City of New York, New York, United States",New York,18002855
Stepa,United States,Thousand Oaks,34.1705609,-118.8375937,"Thousand Oaks, Ventura County, California, United States",California,29950111
Strife,United States,Thousand Oaks,34.1705609,-118.8375937,"Thousand Oaks, Ventura County, California, United States",California,29950111
Gene Clark,United States,Tipton,38.6569872,-92.7795881,"Tipton, Moniteau County, Missouri, 65081, United States",Missouri,5126370
Gutted,United States,Toledo,41.6529143,-83.5378173,"Toledo, Lucas County, Ohio, United States",Ohio,10861837
Premonitions of War,United States,Toledo,41.6529143,-83.5378173,"Toledo, Lucas County, Ohio, United States",Ohio,10861837
Sanctus Real,United States,Toledo,41.6529143,-83.5378173,"Toledo, Lucas County, Ohio, United States",Ohio,10861837
Nancy Sinatra and Lee Hazlewood,United States,Toluca Lake,34.1521688,-118.357141,"Toluca Lake, Greater Toluca Lake Neighborhood Council District, Los Angeles, Los Angeles County, California, 91602, United States",California,29950111
Skid Row,United States,Toms River,39.9526791,-74.1968257,"Toms River, Ocean County, New Jersey, United States",New Jersey,7757158
The Young Veins,United States,Topanga,34.0675866,-118.59567202962803,"Topanga, Los Angeles County, California, 90290, United States",California,29950111
Diskreet,United States,Topeka,39.049011,-95.677556,"Topeka, Shawnee County, Kansas, United States",Kansas,2480683
Kansas,United States,Topeka,39.049011,-95.677556,"Topeka, Shawnee County, Kansas, United States",Kansas,2480683
Origin,United States,Topeka,39.049011,-95.677556,"Topeka, Shawnee County, Kansas, United States",Kansas,2480683
All Time Low,United States,Towson,39.39645905,-76.61481481790992,"Towson, Baltimore County, Maryland, United States",Maryland,4797431
Swashbuckle,United States,Trenton,40.2203074,-74.7659,"Trenton, Mercer County, New Jersey, United States",New Jersey,7757158
Miss May I,United States,Troy,40.0394982,-84.2032767,"Troy, Miami County, Ohio, 45373, United States",Ohio,10861837
Ashbury,United States,Tucson,32.2228765,-110.974847,"Tucson, Pima County, Arizona, United States",Arizona,3679056
Atrophy,United States,Tucson,32.2228765,-110.974847,"Tucson, Pima County, Arizona, United States",Arizona,3679056
Calexico,United States,Tucson,32.2228765,-110.974847,"Tucson, Pima County, Arizona, United States",Arizona,3679056
Carissa's Wierd,United States,Tucson,32.2228765,-110.974847,"Tucson, Pima County, Arizona, United States",Arizona,3679056
Harlem,United States,Tucson,32.2228765,-110.974847,"Tucson, Pima County, Arizona, United States",Arizona,3679056
Linda Ronstadt,United States,Tucson,32.2228765,-110.974847,"Tucson, Pima County, Arizona, United States",Arizona,3679056
Machines of Loving Grace,United States,Tucson,32.2228765,-110.974847,"Tucson, Pima County, Arizona, United States",Arizona,3679056
The Bled,United States,Tucson,32.2228765,-110.974847,"Tucson, Pima County, Arizona, United States",Arizona,3679056
Versus The Mirror,United States,Tucson,32.2228765,-110.974847,"Tucson, Pima County, Arizona, United States",Arizona,3679056
Capital Lights,United States,Tulsa,36.1563122,-95.9927516,"Tulsa, Tulsa County, Oklahoma, United States",Oklahoma,3147105
Garth Brooks,United States,Tulsa,36.1563122,-95.9927516,"Tulsa, Tulsa County, Oklahoma, United States",Oklahoma,3147105
Hanson,United States,Tulsa,36.1563122,-95.9927516,"Tulsa, Tulsa County, Oklahoma, United States",Oklahoma,3147105
Pillar,United States,Tulsa,36.1563122,-95.9927516,"Tulsa, Tulsa County, Oklahoma, United States",Oklahoma,3147105
Sarah Fimm,United States,Tulsa,36.1563122,-95.9927516,"Tulsa, Tulsa County, Oklahoma, United States",Oklahoma,3147105
The Agony Scene,United States,Tulsa,36.1563122,-95.9927516,"Tulsa, Tulsa County, Oklahoma, United States",Oklahoma,3147105
Karp,United States,Tumwater,47.0080655,-122.910368,"Tumwater, Thurston County, Washington, 98512, United States",Washington,4900780
Unwound,United States,Tumwater,47.0080655,-122.910368,"Tumwater, Thurston County, Washington, 98512, United States",Washington,4900780
Elvis Presley,United States,Tupelo,34.2576067,-88.7033859,"Tupelo, Lee County, Mississippi, United States",Mississippi,2577426
Wavorly,United States,Tupelo,34.2576067,-88.7033859,"Tupelo, Lee County, Mississippi, United States",Mississippi,2577426
Dead Man In Reno,United States,Tuscaloosa,33.2095614,-87.5675258,"Tuscaloosa, Tuscaloosa County, Alabama, United States",Alabama,4048508
Eisley,United States,Tyler,32.3512601,-95.3010624,"Tyler, Smith County, Texas, United States",Texas,17044714
Element Eighty,United States,Tyler,32.3512601,-95.3010624,"Tyler, Smith County, Texas, United States",Texas,17044714
Ivoryline,United States,Tyler,32.3512601,-95.3010624,"Tyler, Smith County, Texas, United States",Texas,17044714
AFI,United States,Ukiah,39.1501662,-123.2077861,"Ukiah, Mendocino County, California, 95482, United States",California,29950111
Lady Radiator,United States,Union City,40.7795455,-74.0237512,"Union City, Hudson County, New Jersey, 07087, United States",New Jersey,7757158
The Letter Black,United States,Uniontown,39.900937,-79.725931,"Uniontown, Fayette County, Pennsylvania, United States",Pennsylvania,11895604
CocoRosie,United States,United States [where?],44.129471550000005,-95.6900096000945,"Lake Shetek, Murray County, Minnesota, United States",Minnesota,4387282
Winds of Plague,United States,Upland,34.09751,-117.6483876,"Upland, San Bernardino County, California, United States",California,29950111
Dying Fetus,United States,Upper Marlboro,38.8162451,-76.751708,"Upper Marlboro, Prince George's County, Maryland, United States",Maryland,4797431
American Football,United States,Urbana,40.1117174,-88.207301,"Urbana, Champaign County, Illinois, United States",Illinois,11446979
The Hush Sound,United States,Urbana,40.1117174,-88.207301,"Urbana, Champaign County, Illinois, United States",Illinois,11446979
Papa Roach,United States,Vacaville,38.3565773,-121.9877444,"Vacaville, Solano County, California, United States",California,29950111
Father Befouled,United States,Valdosta,30.8327022,-83.2784851,"Valdosta, Lowndes County, Georgia, United States",Georgia,6506531
Infest,United States,Valencia,34.4131941,-118.559849,"Valencia, Santa Clarita, Los Angeles County, California, 91355, United States",California,29950111
The Prize Fighter Inferno,United States,Valley Cottage,41.117785,-73.94428123751607,"Valley Cottage, Town of Clarkstown, Rockland County, New York, 10989, United States",New York,18002855
Angry Samoans,United States,Van Nuys,34.1866193,-118.4486675,"Van Nuys Neighborhood Council District, Los Angeles, Los Angeles County, California, 91411, United States",California,29950111
Brandon Boyd,United States,Van Nuys,34.1866193,-118.4486675,"Van Nuys Neighborhood Council District, Los Angeles, Los Angeles County, California, 91411, United States",California,29950111
Mondo Generator,United States,Van Nuys,34.1866193,-118.4486675,"Van Nuys Neighborhood Council District, Los Angeles, Los Angeles County, California, 91411, United States",California,29950111
Neal Morse,United States,Van Nuys,34.1866193,-118.4486675,"Van Nuys Neighborhood Council District, Los Angeles, Los Angeles County, California, 91411, United States",California,29950111
Rollins Band,United States,Van Nuys,34.1866193,-118.4486675,"Van Nuys Neighborhood Council District, Los Angeles, Los Angeles County, California, 91411, United States",California,29950111
Toto,United States,Van Nuys,34.1866193,-118.4486675,"Van Nuys Neighborhood Council District, Los Angeles, Los Angeles County, California, 91411, United States",California,29950111
Excel,United States,Venice,33.995044,-118.4668875,"Venice, Los Angeles, Los Angeles County, California, 90291, United States",California,29950111
Infectious Grooves,United States,Venice,33.995044,-118.4668875,"Venice, Los Angeles, Los Angeles County, California, 90291, United States",California,29950111
Suicidal Tendencies,United States,Venice,33.995044,-118.4668875,"Venice, Los Angeles, Los Angeles County, California, 90291, United States",California,29950111
Cirith Ungol,United States,Ventura,34.4458248,-119.0779359,"Ventura County, California, United States",California,29950111
Inherit Disease,United States,Ventura,34.4458248,-119.0779359,"Ventura County, California, United States",California,29950111
A.A. Bondy,United States,Verbena,32.7498505,-86.5113668,"Verbena, Chilton County, Alabama, 36091, United States",Alabama,4048508
Roy Orbison,United States,Vernon,34.1513105,-99.2860857,"Vernon, Wilbarger County, Texas, 76384, United States",Texas,17044714
Face to Face,United States,Victorville,34.5361067,-117.2911565,"Victorville, San Bernardino County, California, United States",California,29950111
Lorene Drive,United States,Victorville,34.5361067,-117.2911565,"Victorville, San Bernardino County, California, United States",California,29950111
Hurt,United States,Virginia,37.1232245,-78.4927721,"Virginia, United States",Virginia,6213526
Arsis,United States,Virginia Beach,36.8496579,-75.9760751,"Virginia Beach, Virginia, United States",Virginia,6213526
At War,United States,Virginia Beach,36.8496579,-75.9760751,"Virginia Beach, Virginia, United States",Virginia,6213526
Spitfire,United States,Virginia Beach,36.8496579,-75.9760751,"Virginia Beach, Virginia, United States",Virginia,6213526
Ashlee Simpson,United States,Waco,31.5491899,-97.1474628,"Waco, McLennan County, Texas, United States",Texas,17044714
Good Charlotte,United States,Waldorf,38.602393500000005,-76.927407203125,"Waldorf, White Plains, Charles County, Maryland, United States",Maryland,4797431
Hostage Calm,United States,Wallingford,41.4570418,-72.8231552,"Wallingford, South Central Connecticut Planning Region, Connecticut, 06492, United States",Connecticut,3289055
This Time Next Year,United States,Walnut Creek,37.9020731,-122.0618702,"Walnut Creek, Contra Costa County, California, United States",California,29950111
From A Second Story Window,United States,Warren,39.4203978,-84.180897,"Warren County, Ohio, United States",Ohio,10861837
Late!,United States,Warren,39.4203978,-84.180897,"Warren County, Ohio, United States",Ohio,10861837
1905,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
A Day In Black And White,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Bad Brains,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Black Eyes,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Burning Airlines,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Damnation A.D.,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Darkest Hour,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Dead Meadow,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Embrace (US),United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Emmylou Harris,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Faraquet,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Frodus,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Fugazi,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
